algo,heuristic,epsilon,difficulty,instance_id,solved,cost,optimal_cost,subopt_ratio,nodes_expanded,nodes_generated,elapsed_ms
ees,manhattan,3.0,hard,15,True,60,34,1.7647,2601,5221,44.81
ees,manhattan,3.0,hard,16,True,99,43,2.3023,5511,11241,97.43
ees,manhattan,3.0,hard,17,True,87,45,1.9333,2603,5273,45.46
ees,manhattan,3.0,hard,18,True,52,36,1.4444,287,596,4.73
ees,manhattan,3.0,hard,19,True,91,41,2.2195,10100,20445,182.64
weighted_astar,linear_conflict,1.1,easy,0,True,30,30,1.0,1167,2457,27.55
weighted_astar,linear_conflict,1.1,easy,1,True,10,10,1.0,11,26,0.32
weighted_astar,linear_conflict,1.1,easy,2,True,26,26,1.0,1075,2221,27.28
weighted_astar,linear_conflict,1.1,easy,3,True,20,20,1.0,21,47,0.53
weighted_astar,linear_conflict,1.1,easy,4,True,21,21,1.0,157,328,3.79
weighted_astar,linear_conflict,1.1,easy,5,True,25,25,1.0,28,62,0.67
weighted_astar,linear_conflict,1.1,easy,6,True,28,28,1.0,68,147,1.52
weighted_astar,linear_conflict,1.1,easy,7,True,21,21,1.0,22,43,0.45
weighted_astar,linear_conflict,1.1,easy,8,True,19,19,1.0,42,93,0.99
weighted_astar,linear_conflict,1.1,easy,9,True,19,19,1.0,29,59,0.63
weighted_astar,linear_conflict,1.1,easy,10,True,20,20,1.0,258,541,6.88
weighted_astar,linear_conflict,1.1,easy,11,True,19,19,1.0,28,60,0.68
weighted_astar,linear_conflict,1.1,easy,12,True,22,22,1.0,184,388,4.11
weighted_astar,linear_conflict,1.1,easy,13,True,19,19,1.0,33,69,0.74
weighted_astar,linear_conflict,1.1,easy,14,True,28,28,1.0,879,1796,20.26
weighted_astar,linear_conflict,1.1,easy,15,True,20,20,1.0,138,285,3.29
weighted_astar,linear_conflict,1.1,easy,16,True,23,23,1.0,547,1130,13.66
weighted_astar,linear_conflict,1.1,easy,17,True,19,19,1.0,38,81,1.83
weighted_astar,linear_conflict,1.1,easy,18,True,20,20,1.0,179,380,5.08
weighted_astar,linear_conflict,1.1,easy,19,True,17,17,1.0,25,57,0.65
weighted_astar,linear_conflict,1.1,medium,0,True,36,36,1.0,24269,48076,595.52
weighted_astar,linear_conflict,1.1,medium,1,True,32,32,1.0,2729,5391,65.53
weighted_astar,linear_conflict,1.1,medium,2,True,28,28,1.0,437,910,9.96
weighted_astar,linear_conflict,1.1,medium,3,True,23,23,1.0,105,225,2.51
weighted_astar,linear_conflict,1.1,medium,4,True,32,32,1.0,358,720,9.45
weighted_astar,linear_conflict,1.1,medium,5,True,24,24,1.0,197,407,4.33
weighted_astar,linear_conflict,1.1,medium,6,True,31,31,1.0,4477,8810,108.58
weighted_astar,linear_conflict,1.1,medium,7,True,33,33,1.0,4551,9330,112.37
weighted_astar,linear_conflict,1.1,medium,8,True,31,31,1.0,66,132,1.48
weighted_astar,linear_conflict,1.1,medium,9,True,36,36,1.0,2558,5000,56.62
weighted_astar,linear_conflict,1.1,medium,10,True,38,38,1.0,8199,16285,185.81
weighted_astar,linear_conflict,1.1,medium,11,True,32,32,1.0,857,1774,20.52
weighted_astar,linear_conflict,1.1,medium,12,True,30,30,1.0,1716,3356,37.73
weighted_astar,linear_conflict,1.1,medium,13,True,30,30,1.0,906,1848,20.32
weighted_astar,linear_conflict,1.1,medium,14,True,31,31,1.0,2793,5547,66.92
weighted_astar,linear_conflict,1.1,medium,15,True,24,24,1.0,339,687,8.05
weighted_astar,linear_conflict,1.1,medium,16,True,24,24,1.0,548,1112,12.49
weighted_astar,linear_conflict,1.1,medium,17,True,25,25,1.0,150,321,4.38
weighted_astar,linear_conflict,1.1,medium,18,True,36,36,1.0,19152,36825,467.17
weighted_astar,linear_conflict,1.1,medium,19,True,33,33,1.0,181,387,4.08
weighted_astar,linear_conflict,1.1,hard,0,True,38,38,1.0,101834,195755,2499.49
weighted_astar,linear_conflict,1.1,hard,1,True,43,43,1.0,14506,28973,332.84
weighted_astar,linear_conflict,1.1,hard,2,True,44,44,1.0,70034,137611,1670.9
weighted_astar,linear_conflict,1.1,hard,3,True,34,34,1.0,900,1838,20.62
weighted_astar,linear_conflict,1.1,hard,4,True,36,36,1.0,2701,5046,65.21
weighted_astar,linear_conflict,1.1,hard,5,True,33,33,1.0,3801,7571,95.39
weighted_astar,linear_conflict,1.1,hard,6,True,51,51,1.0,156067,296027,3598.19
weighted_astar,linear_conflict,1.1,hard,7,True,47,47,1.0,294381,570304,7238.69
weighted_astar,linear_conflict,1.1,hard,8,True,36,36,1.0,539,1057,11.01
weighted_astar,linear_conflict,1.1,hard,9,True,45,45,1.0,14455,28990,340.42
weighted_astar,linear_conflict,1.1,hard,10,True,53,53,1.0,1279127,2348534,31161.98
weighted_astar,linear_conflict,1.1,hard,11,True,32,32,1.0,851,1775,20.71
weighted_astar,linear_conflict,1.1,hard,12,True,34,34,1.0,14167,28680,350.51
weighted_astar,linear_conflict,1.1,hard,13,True,46,46,1.0,166563,323332,3959.98
weighted_astar,linear_conflict,1.1,hard,14,True,40,40,1.0,23342,46498,557.33
weighted_astar,linear_conflict,1.1,hard,15,True,34,34,1.0,8492,16501,199.37
weighted_astar,linear_conflict,1.1,hard,16,True,43,43,1.0,23576,45906,523.87
weighted_astar,linear_conflict,1.1,hard,17,True,45,45,1.0,155562,310296,3825.02
weighted_astar,linear_conflict,1.1,hard,18,True,36,36,1.0,5715,11484,145.04
weighted_astar,linear_conflict,1.1,hard,19,True,41,41,1.0,4902,9638,118.69
focal_search,linear_conflict,1.1,easy,0,True,30,30,1.0,945,1984,42.42
focal_search,linear_conflict,1.1,easy,1,True,10,10,1.0,11,26,0.65
focal_search,linear_conflict,1.1,easy,2,True,26,26,1.0,904,1876,56.72
focal_search,linear_conflict,1.1,easy,3,True,20,20,1.0,21,47,1.23
focal_search,linear_conflict,1.1,easy,4,True,21,21,1.0,279,579,14.84
focal_search,linear_conflict,1.1,easy,5,True,25,25,1.0,28,62,1.57
focal_search,linear_conflict,1.1,easy,6,True,28,28,1.0,35,76,1.8
focal_search,linear_conflict,1.1,easy,7,True,21,21,1.0,22,43,1.13
focal_search,linear_conflict,1.1,easy,8,True,19,19,1.0,42,93,1.98
focal_search,linear_conflict,1.1,easy,9,True,19,19,1.0,29,59,1.25
focal_search,linear_conflict,1.1,easy,10,True,20,20,1.0,274,571,15.9
focal_search,linear_conflict,1.1,easy,11,True,19,19,1.0,28,60,2.33
focal_search,linear_conflict,1.1,easy,12,True,22,22,1.0,141,300,6.66
focal_search,linear_conflict,1.1,easy,13,True,19,19,1.0,33,69,1.6
focal_search,linear_conflict,1.1,easy,14,True,28,28,1.0,869,1781,47.56
focal_search,linear_conflict,1.1,easy,15,True,20,20,1.0,138,285,7.47
focal_search,linear_conflict,1.1,easy,16,True,23,23,1.0,411,870,20.92
focal_search,linear_conflict,1.1,easy,17,True,19,19,1.0,38,81,1.9
focal_search,linear_conflict,1.1,easy,18,True,22,20,1.1,141,295,6.97
focal_search,linear_conflict,1.1,easy,19,True,17,17,1.0,25,57,1.23
focal_search,linear_conflict,1.1,medium,0,True,36,36,1.0,24059,47696,1329.43
focal_search,linear_conflict,1.1,medium,1,True,32,32,1.0,2684,5305,147.56
focal_search,linear_conflict,1.1,medium,2,True,28,28,1.0,378,796,20.24
focal_search,linear_conflict,1.1,medium,3,True,23,23,1.0,39,84,2.34
focal_search,linear_conflict,1.1,medium,4,True,32,32,1.0,283,575,14.6
focal_search,linear_conflict,1.1,medium,5,True,24,24,1.0,160,325,8.45
focal_search,linear_conflict,1.1,medium,6,True,31,31,1.0,4315,8500,243.1
focal_search,linear_conflict,1.1,medium,7,True,33,33,1.0,4243,8705,199.41
focal_search,linear_conflict,1.1,medium,8,True,33,31,1.0645,175,362,7.67
focal_search,linear_conflict,1.1,medium,9,True,36,36,1.0,5995,11638,254.3
focal_search,linear_conflict,1.1,medium,10,True,38,38,1.0,8729,17290,491.58
focal_search,linear_conflict,1.1,medium,11,True,32,32,1.0,790,1643,37.55
focal_search,linear_conflict,1.1,medium,12,True,30,30,1.0,1643,3223,85.1
focal_search,linear_conflict,1.1,medium,13,True,30,30,1.0,610,1245,36.55
focal_search,linear_conflict,1.1,medium,14,True,31,31,1.0,2700,5359,151.88
focal_search,linear_conflict,1.1,medium,15,True,24,24,1.0,303,619,14.95
focal_search,linear_conflict,1.1,medium,16,True,24,24,1.0,538,1091,31.0
focal_search,linear_conflict,1.1,medium,17,True,25,25,1.0,127,274,7.35
focal_search,linear_conflict,1.1,medium,18,True,36,36,1.0,19211,36966,1123.72
focal_search,linear_conflict,1.1,medium,19,True,33,33,1.0,138,292,5.9
focal_search,linear_conflict,1.1,hard,0,True,38,38,1.0,101149,194614,5875.37
focal_search,linear_conflict,1.1,hard,1,True,43,43,1.0,28009,55122,1477.72
focal_search,linear_conflict,1.1,hard,2,True,44,44,1.0,18506,36844,1029.42
focal_search,linear_conflict,1.1,hard,3,True,34,34,1.0,461,962,26.68
focal_search,linear_conflict,1.1,hard,4,True,36,36,1.0,2633,4921,159.77
focal_search,linear_conflict,1.1,hard,5,True,33,33,1.0,3695,7366,215.36
focal_search,linear_conflict,1.1,hard,6,True,51,51,1.0,355701,663331,19001.22
focal_search,linear_conflict,1.1,hard,7,True,47,47,1.0,508150,977660,28086.24
focal_search,linear_conflict,1.1,hard,8,True,36,36,1.0,494,974,25.3
focal_search,linear_conflict,1.1,hard,9,True,45,45,1.0,3139,6317,167.0
focal_search,linear_conflict,1.1,hard,10,False,,53,,1288013,2362728,60000.02
focal_search,linear_conflict,1.1,hard,11,True,32,32,1.0,780,1623,44.21
focal_search,linear_conflict,1.1,hard,12,True,34,34,1.0,13969,28315,812.57
focal_search,linear_conflict,1.1,hard,13,True,46,46,1.0,184278,358144,9954.04
focal_search,linear_conflict,1.1,hard,14,True,40,40,1.0,26981,53478,1502.49
focal_search,linear_conflict,1.1,hard,15,True,34,34,1.0,8370,16286,432.01
focal_search,linear_conflict,1.1,hard,16,True,45,43,1.0465,27743,53747,1464.51
focal_search,linear_conflict,1.1,hard,17,True,45,45,1.0,82406,166496,4776.73
focal_search,linear_conflict,1.1,hard,18,True,36,36,1.0,5648,11362,271.62
focal_search,linear_conflict,1.1,hard,19,True,41,41,1.0,5651,11104,324.92
ees,linear_conflict,1.1,easy,0,True,30,30,1.0,945,1984,84.25
ees,linear_conflict,1.1,easy,1,True,10,10,1.0,11,26,1.12
ees,linear_conflict,1.1,easy,2,True,26,26,1.0,904,1876,96.49
ees,linear_conflict,1.1,easy,3,True,20,20,1.0,21,47,2.39
ees,linear_conflict,1.1,easy,4,True,21,21,1.0,279,579,28.65
ees,linear_conflict,1.1,easy,5,True,25,25,1.0,28,62,2.64
ees,linear_conflict,1.1,easy,6,True,28,28,1.0,35,76,3.08
ees,linear_conflict,1.1,easy,7,True,21,21,1.0,22,43,2.54
ees,linear_conflict,1.1,easy,8,True,19,19,1.0,42,93,3.96
ees,linear_conflict,1.1,easy,9,True,19,19,1.0,29,59,2.48
ees,linear_conflict,1.1,easy,10,True,20,20,1.0,274,571,30.15
ees,linear_conflict,1.1,easy,11,True,19,19,1.0,28,60,2.59
ees,linear_conflict,1.1,easy,12,True,22,22,1.0,141,300,13.15
ees,linear_conflict,1.1,easy,13,True,19,19,1.0,33,69,3.03
ees,linear_conflict,1.1,easy,14,True,28,28,1.0,869,1781,86.08
ees,linear_conflict,1.1,easy,15,True,20,20,1.0,138,285,15.16
ees,linear_conflict,1.1,easy,16,True,23,23,1.0,411,870,45.2
ees,linear_conflict,1.1,easy,17,True,19,19,1.0,38,81,3.58
ees,linear_conflict,1.1,easy,18,True,22,20,1.1,141,295,13.9
ees,linear_conflict,1.1,easy,19,True,17,17,1.0,25,57,2.56
ees,linear_conflict,1.1,medium,0,True,36,36,1.0,24059,47696,2445.7
ees,linear_conflict,1.1,medium,1,True,32,32,1.0,2684,5305,272.62
ees,linear_conflict,1.1,medium,2,True,28,28,1.0,378,796,38.6
ees,linear_conflict,1.1,medium,3,True,23,23,1.0,39,84,3.89
ees,linear_conflict,1.1,medium,4,True,32,32,1.0,283,575,27.95
ees,linear_conflict,1.1,medium,5,True,24,24,1.0,160,325,15.28
ees,linear_conflict,1.1,medium,6,True,31,31,1.0,4315,8500,438.17
ees,linear_conflict,1.1,medium,7,True,33,33,1.0,4243,8705,388.32
ees,linear_conflict,1.1,medium,8,True,33,31,1.0645,175,362,14.87
ees,linear_conflict,1.1,medium,9,True,36,36,1.0,5995,11638,509.64
ees,linear_conflict,1.1,medium,10,True,38,38,1.0,8729,17290,864.57
ees,linear_conflict,1.1,medium,11,True,32,32,1.0,790,1643,72.17
ees,linear_conflict,1.1,medium,12,True,30,30,1.0,1643,3223,157.8
ees,linear_conflict,1.1,medium,13,True,30,30,1.0,610,1245,50.83
ees,linear_conflict,1.1,medium,14,True,31,31,1.0,2700,5359,298.11
ees,linear_conflict,1.1,medium,15,True,24,24,1.0,303,619,30.69
ees,linear_conflict,1.1,medium,16,True,24,24,1.0,538,1091,55.78
ees,linear_conflict,1.1,medium,17,True,25,25,1.0,127,274,13.11
ees,linear_conflict,1.1,medium,18,True,36,36,1.0,19211,36966,2106.72
ees,linear_conflict,1.1,medium,19,True,33,33,1.0,138,292,11.14
ees,linear_conflict,1.1,hard,0,True,38,38,1.0,101149,194614,10391.64
ees,linear_conflict,1.1,hard,1,True,43,43,1.0,28009,55122,2627.03
ees,linear_conflict,1.1,hard,2,True,44,44,1.0,18506,36844,1843.47
ees,linear_conflict,1.1,hard,3,True,34,34,1.0,461,962,44.27
ees,linear_conflict,1.1,hard,4,True,36,36,1.0,2633,4921,262.07
ees,linear_conflict,1.1,hard,5,True,33,33,1.0,3695,7366,392.8
ees,linear_conflict,1.1,hard,6,True,51,51,1.0,355701,663331,32972.76
ees,linear_conflict,1.1,hard,7,True,47,47,1.0,508150,977660,48935.47
ees,linear_conflict,1.1,hard,8,True,36,36,1.0,494,974,45.25
ees,linear_conflict,1.1,hard,9,True,45,45,1.0,3139,6317,301.91
ees,linear_conflict,1.1,hard,10,False,,53,,660452,1228496,60000.04
ees,linear_conflict,1.1,hard,11,True,32,32,1.0,780,1623,80.2
ees,linear_conflict,1.1,hard,12,True,34,34,1.0,13969,28315,1473.15
ees,linear_conflict,1.1,hard,13,True,46,46,1.0,184278,358144,17410.96
ees,linear_conflict,1.1,hard,14,True,40,40,1.0,26981,53478,2724.46
ees,linear_conflict,1.1,hard,15,True,34,34,1.0,8370,16286,814.24
ees,linear_conflict,1.1,hard,16,True,45,43,1.0465,27743,53747,2558.95
ees,linear_conflict,1.1,hard,17,True,45,45,1.0,82406,166496,7968.4
ees,linear_conflict,1.1,hard,18,True,36,36,1.0,5648,11362,520.21
ees,linear_conflict,1.1,hard,19,True,41,41,1.0,5651,11104,580.37
weighted_astar,linear_conflict,1.5,easy,0,True,32,30,1.0667,971,2039,23.99
weighted_astar,linear_conflict,1.5,easy,1,True,10,10,1.0,11,26,0.4
weighted_astar,linear_conflict,1.5,easy,2,True,26,26,1.0,278,580,7.14
weighted_astar,linear_conflict,1.5,easy,3,True,20,20,1.0,21,47,0.57
weighted_astar,linear_conflict,1.5,easy,4,True,21,21,1.0,198,418,4.94
weighted_astar,linear_conflict,1.5,easy,5,True,25,25,1.0,28,62,0.68
weighted_astar,linear_conflict,1.5,easy,6,True,28,28,1.0,35,76,0.82
weighted_astar,linear_conflict,1.5,easy,7,True,21,21,1.0,22,43,0.48
weighted_astar,linear_conflict,1.5,easy,8,True,19,19,1.0,60,126,1.4
weighted_astar,linear_conflict,1.5,easy,9,True,19,19,1.0,33,67,0.75
weighted_astar,linear_conflict,1.5,easy,10,True,20,20,1.0,228,477,6.28
weighted_astar,linear_conflict,1.5,easy,11,True,19,19,1.0,28,60,0.68
weighted_astar,linear_conflict,1.5,easy,12,True,24,22,1.0909,67,141,1.64
weighted_astar,linear_conflict,1.5,easy,13,True,19,19,1.0,32,67,0.75
weighted_astar,linear_conflict,1.5,easy,14,True,28,28,1.0,340,710,10.59
weighted_astar,linear_conflict,1.5,easy,15,True,20,20,1.0,70,151,3.11
weighted_astar,linear_conflict,1.5,easy,16,True,23,23,1.0,421,877,12.73
weighted_astar,linear_conflict,1.5,easy,17,True,19,19,1.0,38,81,1.5
weighted_astar,linear_conflict,1.5,easy,18,True,20,20,1.0,190,402,5.63
weighted_astar,linear_conflict,1.5,easy,19,True,17,17,1.0,25,57,0.63
weighted_astar,linear_conflict,1.5,medium,0,True,36,36,1.0,10527,21210,254.54
weighted_astar,linear_conflict,1.5,medium,1,True,32,32,1.0,399,819,12.51
weighted_astar,linear_conflict,1.5,medium,2,True,28,28,1.0,210,442,5.27
weighted_astar,linear_conflict,1.5,medium,3,True,23,23,1.0,94,202,2.39
weighted_astar,linear_conflict,1.5,medium,4,True,32,32,1.0,681,1427,17.18
weighted_astar,linear_conflict,1.5,medium,5,True,24,24,1.0,156,345,4.72
weighted_astar,linear_conflict,1.5,medium,6,True,31,31,1.0,1169,2377,33.41
weighted_astar,linear_conflict,1.5,medium,7,True,35,33,1.0606,390,811,8.87
weighted_astar,linear_conflict,1.5,medium,8,True,31,31,1.0,67,134,1.45
weighted_astar,linear_conflict,1.5,medium,9,True,42,36,1.1667,3986,7950,98.09
weighted_astar,linear_conflict,1.5,medium,10,True,38,38,1.0,620,1294,15.74
weighted_astar,linear_conflict,1.5,medium,11,True,32,32,1.0,1609,3312,41.02
weighted_astar,linear_conflict,1.5,medium,12,True,30,30,1.0,467,931,10.22
weighted_astar,linear_conflict,1.5,medium,13,True,32,30,1.0667,443,932,11.72
weighted_astar,linear_conflict,1.5,medium,14,True,31,31,1.0,936,1882,22.78
weighted_astar,linear_conflict,1.5,medium,15,True,24,24,1.0,325,666,8.61
weighted_astar,linear_conflict,1.5,medium,16,True,24,24,1.0,138,294,3.33
weighted_astar,linear_conflict,1.5,medium,17,True,25,25,1.0,140,296,3.3
weighted_astar,linear_conflict,1.5,medium,18,True,36,36,1.0,3386,6662,85.85
weighted_astar,linear_conflict,1.5,medium,19,True,33,33,1.0,146,313,3.46
weighted_astar,linear_conflict,1.5,hard,0,True,40,38,1.0526,37896,74542,955.07
weighted_astar,linear_conflict,1.5,hard,1,True,47,43,1.093,2439,5010,59.25
weighted_astar,linear_conflict,1.5,hard,2,True,46,44,1.0455,1673,3470,40.62
weighted_astar,linear_conflict,1.5,hard,3,True,36,34,1.0588,375,797,9.04
weighted_astar,linear_conflict,1.5,hard,4,True,40,36,1.1111,647,1243,17.42
weighted_astar,linear_conflict,1.5,hard,5,True,33,33,1.0,1304,2731,33.49
weighted_astar,linear_conflict,1.5,hard,6,True,55,51,1.0784,3319,6639,76.73
weighted_astar,linear_conflict,1.5,hard,7,True,49,47,1.0426,5148,10382,126.19
weighted_astar,linear_conflict,1.5,hard,8,True,36,36,1.0,384,786,9.29
weighted_astar,linear_conflict,1.5,hard,9,True,45,45,1.0,9240,18870,228.77
weighted_astar,linear_conflict,1.5,hard,10,True,57,53,1.0755,21441,41956,563.62
weighted_astar,linear_conflict,1.5,hard,11,True,34,32,1.0625,1505,3108,36.67
weighted_astar,linear_conflict,1.5,hard,12,True,34,34,1.0,3047,6277,77.73
weighted_astar,linear_conflict,1.5,hard,13,True,48,46,1.0435,5946,11973,138.7
weighted_astar,linear_conflict,1.5,hard,14,True,40,40,1.0,1871,3927,47.0
weighted_astar,linear_conflict,1.5,hard,15,True,36,34,1.0588,2905,5735,69.47
weighted_astar,linear_conflict,1.5,hard,16,True,43,43,1.0,1136,2287,26.91
weighted_astar,linear_conflict,1.5,hard,17,True,47,45,1.0444,20980,42755,531.29
weighted_astar,linear_conflict,1.5,hard,18,True,40,36,1.1111,1370,2810,35.11
weighted_astar,linear_conflict,1.5,hard,19,True,41,41,1.0,215,431,4.87
focal_search,linear_conflict,1.5,easy,0,True,38,30,1.2667,706,1452,35.14
focal_search,linear_conflict,1.5,easy,1,True,10,10,1.0,11,26,0.69
focal_search,linear_conflict,1.5,easy,2,True,26,26,1.0,887,1811,43.39
focal_search,linear_conflict,1.5,easy,3,True,20,20,1.0,21,47,1.19
focal_search,linear_conflict,1.5,easy,4,True,21,21,1.0,91,192,4.82
focal_search,linear_conflict,1.5,easy,5,True,25,25,1.0,28,62,1.62
focal_search,linear_conflict,1.5,easy,6,True,28,28,1.0,47,102,3.7
focal_search,linear_conflict,1.5,easy,7,True,21,21,1.0,22,43,1.33
focal_search,linear_conflict,1.5,easy,8,True,25,19,1.3158,77,166,3.98
focal_search,linear_conflict,1.5,easy,9,True,23,19,1.2105,43,93,2.41
focal_search,linear_conflict,1.5,easy,10,True,20,20,1.0,109,236,6.67
focal_search,linear_conflict,1.5,easy,11,True,19,19,1.0,80,167,3.94
focal_search,linear_conflict,1.5,easy,12,True,24,22,1.0909,27,60,1.57
focal_search,linear_conflict,1.5,easy,13,True,19,19,1.0,31,67,1.72
focal_search,linear_conflict,1.5,easy,14,True,30,28,1.0714,66,140,3.63
focal_search,linear_conflict,1.5,easy,15,True,20,20,1.0,40,85,2.14
focal_search,linear_conflict,1.5,easy,16,True,23,23,1.0,589,1259,29.6
focal_search,linear_conflict,1.5,easy,17,True,23,19,1.2105,31,68,1.79
focal_search,linear_conflict,1.5,easy,18,True,22,20,1.1,139,292,8.07
focal_search,linear_conflict,1.5,easy,19,True,17,17,1.0,25,57,1.52
focal_search,linear_conflict,1.5,medium,0,True,36,36,1.0,3481,7099,188.93
focal_search,linear_conflict,1.5,medium,1,True,34,32,1.0625,744,1541,37.13
focal_search,linear_conflict,1.5,medium,2,True,32,28,1.1429,390,823,20.86
focal_search,linear_conflict,1.5,medium,3,True,23,23,1.0,129,284,6.59
focal_search,linear_conflict,1.5,medium,4,True,42,32,1.3125,477,1004,25.89
focal_search,linear_conflict,1.5,medium,5,True,30,24,1.25,153,337,8.06
focal_search,linear_conflict,1.5,medium,6,True,31,31,1.0,1360,2791,68.56
focal_search,linear_conflict,1.5,medium,7,True,35,33,1.0606,8422,17315,391.06
focal_search,linear_conflict,1.5,medium,8,True,45,31,1.4516,2295,4658,118.55
focal_search,linear_conflict,1.5,medium,9,True,44,36,1.2222,2978,5982,147.97
focal_search,linear_conflict,1.5,medium,10,True,40,38,1.0526,147,314,8.94
focal_search,linear_conflict,1.5,medium,11,True,42,32,1.3125,2315,4755,115.5
focal_search,linear_conflict,1.5,medium,12,True,32,30,1.0667,631,1307,30.45
focal_search,linear_conflict,1.5,medium,13,True,38,30,1.2667,211,440,11.34
focal_search,linear_conflict,1.5,medium,14,True,31,31,1.0,680,1393,33.7
focal_search,linear_conflict,1.5,medium,15,True,30,24,1.25,360,741,19.96
focal_search,linear_conflict,1.5,medium,16,True,26,24,1.0833,400,823,19.09
focal_search,linear_conflict,1.5,medium,17,True,31,25,1.24,785,1603,42.25
focal_search,linear_conflict,1.5,medium,18,True,38,36,1.0556,20280,39509,1184.57
focal_search,linear_conflict,1.5,medium,19,True,45,33,1.3636,1949,3979,99.68
focal_search,linear_conflict,1.5,hard,0,True,38,38,1.0,23844,47276,1491.42
focal_search,linear_conflict,1.5,hard,1,True,49,43,1.1395,47753,93493,2341.55
focal_search,linear_conflict,1.5,hard,2,True,46,44,1.0455,239930,464657,10996.21
focal_search,linear_conflict,1.5,hard,3,True,44,34,1.2941,3547,7202,166.53
focal_search,linear_conflict,1.5,hard,4,True,40,36,1.1111,21793,41926,1052.27
focal_search,linear_conflict,1.5,hard,5,True,37,33,1.1212,928,1891,45.33
focal_search,linear_conflict,1.5,hard,6,True,61,51,1.1961,33041,64865,1449.04
focal_search,linear_conflict,1.5,hard,7,True,47,47,1.0,4838,9625,230.66
focal_search,linear_conflict,1.5,hard,8,True,44,36,1.2222,1694,3387,82.57
focal_search,linear_conflict,1.5,hard,9,True,55,45,1.2222,7080,14386,333.22
focal_search,linear_conflict,1.5,hard,10,False,,53,,1305871,2423399,60000.03
focal_search,linear_conflict,1.5,hard,11,True,36,32,1.125,15530,31448,726.67
focal_search,linear_conflict,1.5,hard,12,True,36,34,1.0588,24850,50529,1206.3
focal_search,linear_conflict,1.5,hard,13,True,48,46,1.0435,16011,32211,773.75
focal_search,linear_conflict,1.5,hard,14,True,44,40,1.1,76460,151680,3797.07
focal_search,linear_conflict,1.5,hard,15,True,38,34,1.1176,8651,17118,479.04
focal_search,linear_conflict,1.5,hard,16,True,49,43,1.1395,8702,17674,447.77
focal_search,linear_conflict,1.5,hard,17,True,49,45,1.0889,96019,194005,4468.06
focal_search,linear_conflict,1.5,hard,18,True,42,36,1.1667,876,1799,41.05
focal_search,linear_conflict,1.5,hard,19,True,47,41,1.1463,14443,29132,678.02
ees,linear_conflict,1.5,easy,0,True,38,30,1.2667,706,1452,61.33
ees,linear_conflict,1.5,easy,1,True,10,10,1.0,11,26,1.26
ees,linear_conflict,1.5,easy,2,True,26,26,1.0,887,1811,80.78
ees,linear_conflict,1.5,easy,3,True,20,20,1.0,21,47,1.86
ees,linear_conflict,1.5,easy,4,True,21,21,1.0,91,192,8.71
ees,linear_conflict,1.5,easy,5,True,25,25,1.0,28,62,2.5
ees,linear_conflict,1.5,easy,6,True,28,28,1.0,47,102,4.19
ees,linear_conflict,1.5,easy,7,True,21,21,1.0,22,43,2.59
ees,linear_conflict,1.5,easy,8,True,25,19,1.3158,77,166,7.12
ees,linear_conflict,1.5,easy,9,True,23,19,1.2105,43,93,3.85
ees,linear_conflict,1.5,easy,10,True,20,20,1.0,109,236,11.37
ees,linear_conflict,1.5,easy,11,True,19,19,1.0,80,167,6.53
ees,linear_conflict,1.5,easy,12,True,24,22,1.0909,27,60,2.5
ees,linear_conflict,1.5,easy,13,True,19,19,1.0,31,67,3.87
ees,linear_conflict,1.5,easy,14,True,30,28,1.0714,66,140,5.8
ees,linear_conflict,1.5,easy,15,True,20,20,1.0,40,85,3.62
ees,linear_conflict,1.5,easy,16,True,23,23,1.0,589,1259,59.03
ees,linear_conflict,1.5,easy,17,True,23,19,1.2105,31,68,2.78
ees,linear_conflict,1.5,easy,18,True,22,20,1.1,139,292,12.39
ees,linear_conflict,1.5,easy,19,True,17,17,1.0,25,57,2.48
ees,linear_conflict,1.5,medium,0,True,36,36,1.0,3481,7099,340.15
ees,linear_conflict,1.5,medium,1,True,34,32,1.0625,744,1541,68.56
ees,linear_conflict,1.5,medium,2,True,32,28,1.1429,390,823,37.5
ees,linear_conflict,1.5,medium,3,True,23,23,1.0,129,284,13.78
ees,linear_conflict,1.5,medium,4,True,42,32,1.3125,477,1004,43.55
ees,linear_conflict,1.5,medium,5,True,30,24,1.25,153,337,14.18
ees,linear_conflict,1.5,medium,6,True,31,31,1.0,1360,2791,122.8
ees,linear_conflict,1.5,medium,7,True,35,33,1.0606,8422,17315,759.69
ees,linear_conflict,1.5,medium,8,True,45,31,1.4516,2295,4658,212.04
ees,linear_conflict,1.5,medium,9,True,44,36,1.2222,2978,5982,270.22
ees,linear_conflict,1.5,medium,10,True,40,38,1.0526,147,314,13.66
ees,linear_conflict,1.5,medium,11,True,42,32,1.3125,2315,4755,202.02
ees,linear_conflict,1.5,medium,12,True,32,30,1.0667,631,1307,60.75
ees,linear_conflict,1.5,medium,13,True,38,30,1.2667,211,440,18.64
ees,linear_conflict,1.5,medium,14,True,31,31,1.0,680,1393,61.4
ees,linear_conflict,1.5,medium,15,True,30,24,1.25,360,741,35.93
ees,linear_conflict,1.5,medium,16,True,26,24,1.0833,400,823,39.49
ees,linear_conflict,1.5,medium,17,True,31,25,1.24,785,1603,73.48
ees,linear_conflict,1.5,medium,18,True,38,36,1.0556,20280,39509,2003.58
ees,linear_conflict,1.5,medium,19,True,45,33,1.3636,1949,3979,185.07
